dataset,stratum_type,stratum,selector,coverage_prompt_count,top1_rate,mean_selected_error,median_selected_error,mean_improvement_vs_persistence,positive_improvement_rate,direction_match_rate
heldout_test72,category,Elections,max_posterior,7,0.7142857142857143,0.14078571428571424,0.1475999999999999,0.07492857142857141,0.42857142857142855,0.42857142857142855
heldout_test72,category,Companies,max_posterior,9,0.3333333333333333,0.20796666666666663,0.1432999999999999,-0.03597777777777779,0.2222222222222222,0.2222222222222222
heldout_test72,category,Financials,max_posterior,1,1.0,0.0731,0.0731,0.035,1.0,1.0
heldout_test72,market_direction,down,max_posterior,27,0.14814814814814814,0.22215925925925925,0.1646,-0.05474444444444443,0.0,0.0
heldout_test72,market_direction,up,max_posterior,35,1.0,0.1391685714285714,0.1097,0.051794285714285675,0.7714285714285715,0.7714285714285715
heldout_test72,market_move_bin,large,max_posterior,30,0.7,0.25451666666666667,0.22494999999999993,0.02803666666666665,0.5,0.5
heldout_test72,market_move_bin,medium,max_posterior,29,0.5517241379310345,0.10593793103448271,0.1066,-0.016255172413793102,0.3793103448275862,0.3793103448275862
heldout_test72,market_move_bin,small,max_posterior,3,0.6666666666666666,0.05383333333333331,0.0465,-0.011666666666666665,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,3,max_posterior,9,0.6666666666666666,0.23199999999999996,0.1486,-0.00011111111111113203,0.5555555555555556,0.5555555555555556
heldout_test72,valid_candidate_count,5,max_posterior,43,0.6046511627906976,0.17047209302325578,0.1377,0.010541860465116274,0.4418604651162791,0.4418604651162791
heldout_test72,valid_candidate_count,4,max_posterior,7,0.5714285714285714,0.15185714285714283,0.0892999999999999,-0.01679999999999999,0.42857142857142855,0.42857142857142855
heldout_test72,valid_candidate_count,1,max_posterior,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,max_posterior,2,1.0,0.1658,0.1658,0.0,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,max_posterior,41,0.5853658536585366,0.1856341463414634,0.1407,0.006546341463414622,0.4878048780487805,0.4878048780487805
heldout_test72,selected_explanation_class,base_rate_calibration,max_posterior,20,0.5,0.18114499999999997,0.14199999999999996,-0.011870000000000006,0.45,0.45
heldout_test72,selected_explanation_class,resolution_rule,max_posterior,7,0.5714285714285714,0.10778571428571422,0.1274999999999999,0.03110000000000001,0.2857142857142857,0.2857142857142857
heldout_test72,selected_explanation_class,causal_chain,max_posterior,27,0.48148148148148145,0.19250370370370365,0.1353999999999999,-0.005644444444444442,0.4444444444444444,0.4444444444444444
heldout_test72,selected_explanation_class,direct_resolution,max_posterior,13,0.6923076923076923,0.1866076923076923,0.1473,0.04247692307692305,0.6153846153846154,0.6153846153846154
heldout_test72,selected_explanation_class,trend_continuation,max_posterior,6,0.3333333333333333,0.16629999999999992,0.15394999999999995,-0.01616666666666663,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,overreaction_correction,max_posterior,4,0.5,0.14075,0.12869999999999998,-0.003975000000000025,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,max_posterior,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,max_posterior,7,1.0,0.13408571428571425,0.1586,0.0,0.0,0.0
heldout_test72,selected_explanation_class,other,max_posterior,1,1.0,0.0386999999999999,0.0386999999999999,0.0129,1.0,1.0
heldout_test72,category,Politics,min_posterior,45,0.5111111111111111,0.1753844444444444,0.1335,0.003235555555555569,0.2222222222222222,0.2222222222222222
heldout_test72,category,Elections,min_posterior,7,0.5714285714285714,0.15245714285714282,0.1475999999999999,0.06325714285714285,0.42857142857142855,0.42857142857142855
heldout_test72,category,Companies,min_posterior,9,0.7777777777777778,0.15913333333333327,0.1034,0.012855555555555556,0.3333333333333333,0.3333333333333333
heldout_test72,category,Financials,min_posterior,1,0.0,0.1081,0.1081,0.0,0.0,0.0
heldout_test72,market_direction,down,min_posterior,27,1.0,0.1405111111111111,0.0945999999999999,0.026903703703703704,0.48148148148148145,0.48148148148148145
heldout_test72,market_direction,up,min_posterior,35,0.2,0.19159999999999996,0.1609,-0.0006371428571428436,0.08571428571428572,0.08571428571428572
heldout_test72,market_move_bin,large,min_posterior,30,0.43333333333333335,0.2588133333333333,0.20044999999999996,0.023740000000000004,0.3,0.3
heldout_test72,market_move_bin,medium,min_posterior,29,0.6551724137931034,0.08927241379310343,0.0892999999999999,0.0004103448275862172,0.20689655172413793,0.20689655172413793
heldout_test72,market_move_bin,small,min_posterior,3,0.6666666666666666,0.048833333333333305,0.0465,-0.006666666666666667,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,3,min_posterior,9,0.4444444444444444,0.2107,0.1886,0.021188888888888924,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,5,min_posterior,43,0.5813953488372093,0.1662348837209302,0.1262999999999999,0.014779069767441859,0.2558139534883721,0.2558139534883721
heldout_test72,valid_candidate_count,4,min_posterior,7,0.5714285714285714,0.12079999999999998,0.0945999999999999,0.014257142857142857,0.2857142857142857,0.2857142857142857
heldout_test72,valid_candidate_count,1,min_posterior,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,min_posterior,2,0.0,0.27675,0.27675,-0.11094999999999991,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,min_posterior,24,0.625,0.1525333333333333,0.10769999999999995,0.031016666666666675,0.375,0.375
heldout_test72,selected_explanation_class,base_rate_calibration,min_posterior,18,0.7222222222222222,0.13066111111111106,0.11385,0.01401111111111111,0.5,0.5
heldout_test72,selected_explanation_class,resolution_rule,min_posterior,3,0.6666666666666666,0.2027333333333333,0.1900999999999999,-0.07099999999999997,0.0,0.0
heldout_test72,selected_explanation_class,causal_chain,min_posterior,14,0.6428571428571429,0.16564285714285712,0.10609999999999994,0.024850000000000004,0.5714285714285714,0.5714285714285714
heldout_test72,selected_explanation_class,direct_resolution,min_posterior,7,0.5714285714285714,0.1815571428571428,0.1878,0.04415714285714285,0.42857142857142855,0.42857142857142855
heldout_test72,selected_explanation_class,trend_continuation,min_posterior,4,0.5,0.15354999999999996,0.11205000000000001,-0.01255,0.25,0.25
heldout_test72,selected_explanation_class,overreaction_correction,min_posterior,2,0.5,0.16829999999999995,0.16829999999999995,0.0213,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,min_posterior,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,min_posterior,30,0.4666666666666667,0.1832566666666666,0.1517,0.0007600000000000134,0.06666666666666667,0.06666666666666667
heldout_test72,selected_explanation_class,market_microstructure,min_posterior,3,0.6666666666666666,0.09053333333333334,0.0775,0.0094,0.6666666666666666,0.6666666666666666
heldout_test72,selected_explanation_class,other,min_posterior,1,0.0,0.0786999999999999,0.0786999999999999,-0.0271,0.0,0.0
heldout_test72,category,Politics,max_abs_update,45,0.6444444444444445,0.16799777777777777,0.1345,0.010622222222222219,0.4888888888888889,0.4888888888888889
heldout_test72,category,Elections,max_abs_update,7,0.5714285714285714,0.1472142857142857,0.1475999999999999,0.06849999999999999,0.2857142857142857,0.2857142857142857
heldout_test72,category,Companies,max_abs_update,9,0.4444444444444444,0.17907777777777772,0.1432999999999999,-0.0070888888888888885,0.3333333333333333,0.3333333333333333
heldout_test72,category,Financials,max_abs_update,1,1.0,0.0731,0.0731,0.035,1.0,1.0
heldout_test72,market_direction,down,max_abs_update,27,0.37037037037037035,0.18401481481481483,0.1473,-0.016599999999999972,0.2222222222222222,0.2222222222222222
heldout_test72,market_direction,up,max_abs_update,35,0.8,0.1516228571428571,0.118,0.03933999999999997,0.6285714285714286,0.6285714285714286
heldout_test72,market_move_bin,large,max_abs_update,30,0.7333333333333333,0.23357999999999998,0.18954999999999994,0.048973333333333334,0.6,0.6
heldout_test72,market_move_bin,medium,max_abs_update,29,0.5172413793103449,0.1055620689655172,0.1066,-0.015879310344827584,0.3448275862068966,0.3448275862068966
heldout_test72,market_move_bin,small,max_abs_update,3,0.3333333333333333,0.0688333333333333,0.0799999999999999,-0.026666666666666634,0.0,0.0
heldout_test72,valid_candidate_count,3,max_abs_update,9,0.6666666666666666,0.19633333333333336,0.1486,0.03555555555555554,0.5555555555555556,0.5555555555555556
heldout_test72,valid_candidate_count,5,max_abs_update,43,0.627906976744186,0.16361395348837204,0.1353999999999999,0.017399999999999995,0.46511627906976744,0.46511627906976744
heldout_test72,valid_candidate_count,4,max_abs_update,7,0.5714285714285714,0.12328571428571422,0.0892999999999999,0.011771428571428587,0.42857142857142855,0.42857142857142855
heldout_test72,valid_candidate_count,1,max_abs_update,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,max_abs_update,2,0.0,0.27675,0.27675,-0.11094999999999991,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,max_abs_update,39,0.6153846153846154,0.17554871794871793,0.1345,0.022279487179487176,0.5128205128205128,0.5128205128205128
heldout_test72,selected_explanation_class,base_rate_calibration,max_abs_update,21,0.5238095238095238,0.15102380952380948,0.1353999999999999,0.003785714285714297,0.47619047619047616,0.47619047619047616
heldout_test72,selected_explanation_class,resolution_rule,max_abs_update,8,0.5,0.14076249999999996,0.13099999999999995,0.000587500000000022,0.25,0.25
heldout_test72,selected_explanation_class,causal_chain,max_abs_update,26,0.5384615384615384,0.17491153846153842,0.134,0.017092307692307695,0.5,0.5
heldout_test72,selected_explanation_class,direct_resolution,max_abs_update,14,0.6428571428571429,0.19982142857142857,0.15365,0.024228571428571412,0.5714285714285714,0.5714285714285714
heldout_test72,selected_explanation_class,trend_continuation,max_abs_update,6,0.3333333333333333,0.16629999999999992,0.15394999999999995,-0.01616666666666663,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,overreaction_correction,max_abs_update,3,0.6666666666666666,0.13319999999999996,0.1167,0.014966666666666633,0.6666666666666666,0.6666666666666666
heldout_test72,selected_explanation_class,underreaction_correction,max_abs_update,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,max_abs_update,7,0.8571428571428571,0.11698571428571425,0.1066,0.002028571428571443,0.14285714285714285,0.14285714285714285
heldout_test72,selected_explanation_class,market_microstructure,max_abs_update,1,0.0,0.1287,0.1287,-0.0176999999999999,0.0,0.0
heldout_test72,selected_explanation_class,other,max_abs_update,1,0.0,0.0786999999999999,0.0786999999999999,-0.0271,0.0,0.0
heldout_test72,category,Politics,min_abs_update,45,0.4,0.17879999999999996,0.1425,-0.00017999999999999324,0.13333333333333333,0.13333333333333333
heldout_test72,category,Elections,min_abs_update,7,0.2857142857142857,0.1508142857142857,0.1475999999999999,0.0649,0.14285714285714285,0.14285714285714285
heldout_test72,category,Companies,min_abs_update,9,0.4444444444444444,0.1681444444444444,0.0932999999999999,0.003844444444444445,0.3333333333333333,0.3333333333333333
heldout_test72,category,Financials,min_abs_update,1,0.0,0.1081,0.1081,0.0,0.0,0.0
heldout_test72,market_direction,down,min_abs_update,27,0.5185185185185185,0.16852222222222213,0.1072999999999999,-0.0011074074074073962,0.14814814814814814,0.14814814814814814
heldout_test72,market_direction,up,min_abs_update,35,0.2857142857142857,0.17637142857142854,0.1586,0.01459142857142857,0.17142857142857143,0.17142857142857143
heldout_test72,market_move_bin,large,min_abs_update,30,0.3,0.2673,0.23829999999999996,0.015253333333333341,0.16666666666666666,0.16666666666666666
heldout_test72,market_move_bin,medium,min_abs_update,29,0.4827586206896552,0.08888275862068964,0.0907999999999999,0.0008000000000000035,0.1724137931034483,0.1724137931034483
heldout_test72,market_move_bin,small,min_abs_update,3,0.3333333333333333,0.042166666666666665,0.04,0.0,0.0,0.0
heldout_test72,valid_candidate_count,3,min_abs_update,9,0.3333333333333333,0.2298444444444444,0.1886,0.0020444444444444663,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,5,min_abs_update,43,0.37209302325581395,0.16906744186046507,0.1262999999999999,0.011946511627906978,0.13953488372093023,0.13953488372093023
heldout_test72,valid_candidate_count,4,min_abs_update,7,0.2857142857142857,0.14238571428571425,0.0945999999999999,-0.007328571428571414,0.14285714285714285,0.14285714285714285
heldout_test72,valid_candidate_count,1,min_abs_update,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,min_abs_update,2,1.0,0.1658,0.1658,0.0,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,min_abs_update,18,0.5555555555555556,0.14885555555555552,0.1124,0.02305555555555557,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,base_rate_calibration,min_abs_update,16,0.3125,0.17818124999999996,0.10955000000000001,0.0029437499999999998,0.3125,0.3125
heldout_test72,selected_explanation_class,resolution_rule,min_abs_update,3,0.6666666666666666,0.11239999999999996,0.1006,0.0,0.0,0.0
heldout_test72,selected_explanation_class,causal_chain,min_abs_update,11,0.2727272727272727,0.19410909090909084,0.1006,0.0013818181818181724,0.5454545454545454,0.5454545454545454
heldout_test72,selected_explanation_class,direct_resolution,min_abs_update,5,0.6,0.16677999999999998,0.1878,0.09985999999999999,0.4,0.4
heldout_test72,selected_explanation_class,trend_continuation,min_abs_update,3,0.3333333333333333,0.0891333333333333,0.0932999999999999,-0.0037666666666666335,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,overreaction_correction,min_abs_update,2,0.0,0.18329999999999994,0.18329999999999994,0.0063,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,min_abs_update,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,min_abs_update,38,0.3684210526315789,0.1767447368421052,0.15055,-0.001173684210526305,0.0,0.0
heldout_test72,selected_explanation_class,market_microstructure,min_abs_update,2,0.0,0.1929,0.1929,0.02394999999999995,0.5,0.5
heldout_test72,category,Politics,max_positive_update,45,0.6666666666666666,0.17641999999999997,0.1407,0.002199999999999992,0.4666666666666667,0.4666666666666667
heldout_test72,category,Elections,max_positive_update,7,0.7142857142857143,0.14078571428571424,0.1475999999999999,0.07492857142857141,0.42857142857142855,0.42857142857142855
heldout_test72,category,Companies,max_positive_update,9,0.3333333333333333,0.20796666666666663,0.1432999999999999,-0.03597777777777779,0.2222222222222222,0.2222222222222222
heldout_test72,category,Financials,max_positive_update,1,1.0,0.0731,0.0731,0.035,1.0,1.0
heldout_test72,market_direction,down,max_positive_update,27,0.14814814814814814,0.22215925925925925,0.1646,-0.05474444444444443,0.0,0.0
heldout_test72,market_direction,up,max_positive_update,35,1.0,0.1391685714285714,0.1097,0.051794285714285675,0.7714285714285715,0.7714285714285715
heldout_test72,market_move_bin,large,max_positive_update,30,0.7,0.25451666666666667,0.22494999999999993,0.02803666666666665,0.5,0.5
heldout_test72,market_move_bin,medium,max_positive_update,29,0.5517241379310345,0.10593793103448271,0.1066,-0.016255172413793102,0.3793103448275862,0.3793103448275862
heldout_test72,market_move_bin,small,max_positive_update,3,0.6666666666666666,0.05383333333333331,0.0465,-0.011666666666666665,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,3,max_positive_update,9,0.6666666666666666,0.23199999999999996,0.1486,-0.00011111111111113203,0.5555555555555556,0.5555555555555556
heldout_test72,valid_candidate_count,5,max_positive_update,43,0.6046511627906976,0.17047209302325578,0.1377,0.010541860465116274,0.4418604651162791,0.4418604651162791
heldout_test72,valid_candidate_count,4,max_positive_update,7,0.5714285714285714,0.15185714285714283,0.0892999999999999,-0.01679999999999999,0.42857142857142855,0.42857142857142855
heldout_test72,valid_candidate_count,1,max_positive_update,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,max_positive_update,2,1.0,0.1658,0.1658,0.0,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,max_positive_update,41,0.5853658536585366,0.1856341463414634,0.1407,0.006546341463414622,0.4878048780487805,0.4878048780487805
heldout_test72,selected_explanation_class,base_rate_calibration,max_positive_update,20,0.5,0.18114499999999997,0.14199999999999996,-0.011870000000000006,0.45,0.45
heldout_test72,selected_explanation_class,resolution_rule,max_positive_update,7,0.5714285714285714,0.10778571428571422,0.1274999999999999,0.03110000000000001,0.2857142857142857,0.2857142857142857
heldout_test72,selected_explanation_class,causal_chain,max_positive_update,27,0.48148148148148145,0.19250370370370365,0.1353999999999999,-0.005644444444444442,0.4444444444444444,0.4444444444444444
heldout_test72,selected_explanation_class,direct_resolution,max_positive_update,13,0.6923076923076923,0.1866076923076923,0.1473,0.04247692307692305,0.6153846153846154,0.6153846153846154
heldout_test72,selected_explanation_class,trend_continuation,max_positive_update,6,0.3333333333333333,0.16629999999999992,0.15394999999999995,-0.01616666666666663,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,overreaction_correction,max_positive_update,4,0.5,0.14075,0.12869999999999998,-0.003975000000000025,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,max_positive_update,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,max_positive_update,7,1.0,0.13408571428571425,0.1586,0.0,0.0,0.0
heldout_test72,selected_explanation_class,other,max_positive_update,1,1.0,0.0386999999999999,0.0386999999999999,0.0129,1.0,1.0
heldout_test72,category,Politics,max_negative_update,45,0.5111111111111111,0.1753844444444444,0.1335,0.003235555555555569,0.2222222222222222,0.2222222222222222
heldout_test72,category,Elections,max_negative_update,7,0.5714285714285714,0.15245714285714282,0.1475999999999999,0.06325714285714285,0.42857142857142855,0.42857142857142855
heldout_test72,category,Companies,max_negative_update,9,0.7777777777777778,0.15913333333333327,0.1034,0.012855555555555556,0.3333333333333333,0.3333333333333333
heldout_test72,category,Financials,max_negative_update,1,0.0,0.1081,0.1081,0.0,0.0,0.0
heldout_test72,market_direction,down,max_negative_update,27,1.0,0.1405111111111111,0.0945999999999999,0.026903703703703704,0.48148148148148145,0.48148148148148145
heldout_test72,market_direction,up,max_negative_update,35,0.2,0.19159999999999996,0.1609,-0.0006371428571428436,0.08571428571428572,0.08571428571428572
heldout_test72,market_move_bin,large,max_negative_update,30,0.43333333333333335,0.2588133333333333,0.20044999999999996,0.023740000000000004,0.3,0.3
heldout_test72,market_move_bin,medium,max_negative_update,29,0.6551724137931034,0.08927241379310343,0.0892999999999999,0.0004103448275862172,0.20689655172413793,0.20689655172413793
heldout_test72,market_move_bin,small,max_negative_update,3,0.6666666666666666,0.048833333333333305,0.0465,-0.006666666666666667,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,3,max_negative_update,9,0.4444444444444444,0.2107,0.1886,0.021188888888888924,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,5,max_negative_update,43,0.5813953488372093,0.1662348837209302,0.1262999999999999,0.014779069767441859,0.2558139534883721,0.2558139534883721
heldout_test72,valid_candidate_count,4,max_negative_update,7,0.5714285714285714,0.12079999999999998,0.0945999999999999,0.014257142857142857,0.2857142857142857,0.2857142857142857
heldout_test72,valid_candidate_count,1,max_negative_update,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,max_negative_update,2,0.0,0.27675,0.27675,-0.11094999999999991,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,max_negative_update,24,0.625,0.1525333333333333,0.10769999999999995,0.031016666666666675,0.375,0.375
heldout_test72,selected_explanation_class,base_rate_calibration,max_negative_update,18,0.7222222222222222,0.13066111111111106,0.11385,0.01401111111111111,0.5,0.5
heldout_test72,selected_explanation_class,resolution_rule,max_negative_update,3,0.6666666666666666,0.2027333333333333,0.1900999999999999,-0.07099999999999997,0.0,0.0
heldout_test72,selected_explanation_class,causal_chain,max_negative_update,14,0.6428571428571429,0.16564285714285712,0.10609999999999994,0.024850000000000004,0.5714285714285714,0.5714285714285714
heldout_test72,selected_explanation_class,direct_resolution,max_negative_update,7,0.5714285714285714,0.1815571428571428,0.1878,0.04415714285714285,0.42857142857142855,0.42857142857142855
heldout_test72,selected_explanation_class,trend_continuation,max_negative_update,4,0.5,0.15354999999999996,0.11205000000000001,-0.01255,0.25,0.25
heldout_test72,selected_explanation_class,overreaction_correction,max_negative_update,2,0.5,0.16829999999999995,0.16829999999999995,0.0213,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,max_negative_update,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,max_negative_update,30,0.4666666666666667,0.1832566666666666,0.1517,0.0007600000000000134,0.06666666666666667,0.06666666666666667
heldout_test72,selected_explanation_class,market_microstructure,max_negative_update,3,0.6666666666666666,0.09053333333333334,0.0775,0.0094,0.6666666666666666,0.6666666666666666
heldout_test72,selected_explanation_class,other,max_negative_update,1,0.0,0.0786999999999999,0.0786999999999999,-0.0271,0.0,0.0
heldout_test72,category,Politics,max_selected_evidence_count,45,0.4888888888888889,0.17547555555555552,0.1345,0.0031444444444444423,0.4222222222222222,0.4222222222222222
heldout_test72,category,Elections,max_selected_evidence_count,7,0.42857142857142855,0.15749999999999995,0.1475999999999999,0.05821428571428573,0.2857142857142857,0.2857142857142857
heldout_test72,category,Companies,max_selected_evidence_count,9,0.1111111111111111,0.2029666666666666,0.1432999999999999,-0.030977777777777746,0.1111111111111111,0.1111111111111111
heldout_test72,category,Financials,max_selected_evidence_count,1,1.0,0.0731,0.0731,0.035,1.0,1.0
heldout_test72,market_direction,down,max_selected_evidence_count,27,0.2222222222222222,0.20297407407407406,0.1432999999999999,-0.03555925925925923,0.037037037037037035,0.037037037037037035
heldout_test72,market_direction,up,max_selected_evidence_count,35,0.6,0.15481142857142852,0.1167,0.03615142857142857,0.6285714285714286,0.6285714285714286
heldout_test72,market_move_bin,large,max_selected_evidence_count,30,0.5666666666666667,0.2517,0.20609999999999995,0.030853333333333326,0.5,0.5
heldout_test72,market_move_bin,medium,max_selected_evidence_count,29,0.3103448275862069,0.1083172413793103,0.0986,-0.018634482758620674,0.27586206896551724,0.27586206896551724
heldout_test72,market_move_bin,small,max_selected_evidence_count,3,0.3333333333333333,0.0688333333333333,0.0799999999999999,-0.026666666666666634,0.0,0.0
heldout_test72,valid_candidate_count,3,max_selected_evidence_count,9,0.5555555555555556,0.23411111111111108,0.1486,-0.0022222222222222313,0.4444444444444444,0.4444444444444444
heldout_test72,valid_candidate_count,5,max_selected_evidence_count,43,0.3953488372093023,0.17104186046511627,0.1345,0.009972093023255814,0.3488372093023256,0.3488372093023256
heldout_test72,valid_candidate_count,4,max_selected_evidence_count,7,0.42857142857142855,0.11942857142857137,0.0835,0.015628571428571443,0.5714285714285714,0.5714285714285714
heldout_test72,valid_candidate_count,1,max_selected_evidence_count,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,max_selected_evidence_count,2,0.5,0.2723,0.2723,-0.10649999999999996,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,max_selected_evidence_count,41,0.3902439024390244,0.1813853658536585,0.1373,0.007978048780487803,0.3902439024390244,0.3902439024390244
heldout_test72,selected_explanation_class,base_rate_calibration,max_selected_evidence_count,18,0.3333333333333333,0.18286111111111106,0.14199999999999996,-0.007272222222222211,0.3888888888888889,0.3888888888888889
heldout_test72,selected_explanation_class,resolution_rule,max_selected_evidence_count,9,0.4444444444444444,0.1334555555555555,0.1274999999999999,0.0010333333333333553,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,causal_chain,max_selected_evidence_count,25,0.44,0.17051999999999995,0.1274999999999999,0.008624,0.48,0.48
heldout_test72,selected_explanation_class,direct_resolution,max_selected_evidence_count,13,0.5384615384615384,0.17728461538461537,0.1435,0.017800000000000003,0.46153846153846156,0.46153846153846156
heldout_test72,selected_explanation_class,trend_continuation,max_selected_evidence_count,6,0.0,0.17579999999999996,0.15394999999999995,-0.02566666666666662,0.16666666666666666,0.16666666666666666
heldout_test72,selected_explanation_class,overreaction_correction,max_selected_evidence_count,4,0.5,0.14075,0.12869999999999998,-0.003975000000000025,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,max_selected_evidence_count,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,max_selected_evidence_count,7,0.7142857142857143,0.18849999999999995,0.173,0.0,0.0,0.0
heldout_test72,selected_explanation_class,market_microstructure,max_selected_evidence_count,1,0.0,0.1287,0.1287,-0.0176999999999999,0.0,0.0
heldout_test72,selected_explanation_class,other,max_selected_evidence_count,1,0.0,0.0786999999999999,0.0786999999999999,-0.0271,0.0,0.0
heldout_test72,category,Politics,max_evidence_weights_count,45,0.4888888888888889,0.1750644444444444,0.1345,0.0035555555555555514,0.4444444444444444,0.4444444444444444
heldout_test72,category,Elections,max_evidence_weights_count,7,0.42857142857142855,0.15749999999999995,0.1475999999999999,0.05821428571428573,0.2857142857142857,0.2857142857142857
heldout_test72,category,Companies,max_evidence_weights_count,9,0.1111111111111111,0.2051888888888888,0.1432999999999999,-0.03319999999999997,0.1111111111111111,0.1111111111111111
heldout_test72,category,Financials,max_evidence_weights_count,1,1.0,0.0731,0.0731,0.035,1.0,1.0
heldout_test72,market_direction,down,max_evidence_weights_count,27,0.2222222222222222,0.20297407407407406,0.1432999999999999,-0.03555925925925923,0.037037037037037035,0.037037037037037035
heldout_test72,market_direction,up,max_evidence_weights_count,35,0.6,0.15485428571428567,0.1167,0.03610857142857142,0.6571428571428571,0.6571428571428571
heldout_test72,market_move_bin,large,max_evidence_weights_count,30,0.5666666666666667,0.25175000000000003,0.21104999999999996,0.030803333333333332,0.5333333333333333,0.5333333333333333
heldout_test72,market_move_bin,medium,max_evidence_weights_count,29,0.3103448275862069,0.1083172413793103,0.0986,-0.018634482758620674,0.27586206896551724,0.27586206896551724
heldout_test72,market_move_bin,small,max_evidence_weights_count,3,0.3333333333333333,0.0688333333333333,0.0799999999999999,-0.026666666666666634,0.0,0.0
heldout_test72,valid_candidate_count,3,max_evidence_weights_count,9,0.5555555555555556,0.23411111111111108,0.1486,-0.0022222222222222313,0.4444444444444444,0.4444444444444444
heldout_test72,valid_candidate_count,5,max_evidence_weights_count,43,0.3953488372093023,0.17107674418604646,0.1345,0.00993720930232558,0.37209302325581395,0.37209302325581395
heldout_test72,valid_candidate_count,4,max_evidence_weights_count,7,0.42857142857142855,0.11942857142857137,0.0835,0.015628571428571443,0.5714285714285714,0.5714285714285714
heldout_test72,valid_candidate_count,1,max_evidence_weights_count,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,max_evidence_weights_count,2,0.5,0.2723,0.2723,-0.10649999999999996,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,max_evidence_weights_count,42,0.38095238095238093,0.189947619047619,0.139,0.007752380952380948,0.40476190476190477,0.40476190476190477
heldout_test72,selected_explanation_class,base_rate_calibration,max_evidence_weights_count,18,0.3333333333333333,0.18286111111111106,0.14199999999999996,-0.007272222222222211,0.3888888888888889,0.3888888888888889
heldout_test72,selected_explanation_class,resolution_rule,max_evidence_weights_count,9,0.4444444444444444,0.1334555555555555,0.1274999999999999,0.0010333333333333553,0.3333333333333333,0.3333333333333333
heldout_test72,selected_explanation_class,causal_chain,max_evidence_weights_count,26,0.4230769230769231,0.18476923076923074,0.13099999999999995,0.00823461538461538,0.5,0.5
heldout_test72,selected_explanation_class,direct_resolution,max_evidence_weights_count,14,0.5,0.20183571428571428,0.16565,0.01785,0.5,0.5
heldout_test72,selected_explanation_class,trend_continuation,max_evidence_weights_count,6,0.0,0.17579999999999996,0.15394999999999995,-0.02566666666666662,0.16666666666666666,0.16666666666666666
